PROVIDER_ID|PROV_ADD_ID|ADDRESS_TYPE_CD|ADDRESS_LINE_1|ADDRESS_LINE_2|CITY|STATE_CD|ZIP|PHONE|PHONE_EXT|FAX|COUNTY|EFFECTIVE_DT|TERM_DT|COUNTRY_CD
BLA000024321^BLA0NA|RMT^20000101_000000.|Mailing|4570 Bluebonnet Blvd|Ste A|Baton Rouge|LA|70809-5603|2257678550||2257678556|East Baton Rouge|2000-01-01|9999-12-31|USA
BLA000024344^BLA0NA|P02^20151018_000000.|Physical|82525 Highway 25||Folsom|LA|70437|9858399895||9858399884|Saint Tammany|2015-10-18|9999-12-31|USA
BLA000024344^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 54482||New Orleans|LA|70154-4482|9858983740||9858983739|Orleans|2000-01-01|9999-12-31|USA
BLA000024346^BLA0NA|P01^20060101_000000.|Physical|1514 Jefferson Hwy||New Orleans|LA|70121|5048424747||5048421242|Jefferson|2006-01-01|9999-12-31|USA
BLA000024346^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 54851||New Orleans|LA|70154-4851|5048424190||5048427806|Orleans|2000-01-01|9999-12-31|USA
BLA000024353^BLA0NA|P03^20140922_000000.|Physical|6011 Amabassador Caffery Parkway||Youngsville|LA|70592|3372349925||3372345211|Lafayette|2014-09-22|9999-12-31|USA
BLA000024353^BLA0NA|RMT^20000101_000000.|Mailing|6011 Ambassador Caffery Parkway||Youngsville|LA|70592|3372349925||3372375211|Lafayette|2000-01-01|9999-12-31|USA
BLA000024360^BLA0NA|P04^20071203_000000.|Physical|6521 Spanish Fort Boulevard||New Orleans|LA|70124|5042837966||5042860831|Orleans|2007-12-03|9999-12-31|USA
BLA000024360^BLA0NA|P06^20140301_000000.|Physical|2005 Veterans Memorial Boulevard||Metairie|LA|70002|5048369820||5048469608|Jefferson|2014-03-01|9999-12-31|USA
BLA000024360^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 54851||New Orleans|LA|70154-4851|5048424190||5048427806|Orleans|2000-01-01|9999-12-31|USA
BLA000026185^BLA0NA|P01^20060401_000000.|Physical|105 Medical Center Dr|Ste 301|Slidell|LA|70461|9856460123||9856410330|Saint Tammany|2006-04-01|9999-12-31|USA
BLA000026185^BLA0NA|RMT^20060401_000000.|Mailing|105 Medical Center Dr Ste 301||Slidell|LA|70461|9856460123||9856410330|Saint Tammany|2006-04-01|9999-12-31|USA
BLA000026275^BLA0NA|P02^20140301_000000.|Physical|2750 East Gause Boulevard||Slidell|LA|70461|9856393777||9856393773|Saint Tammany|2014-03-01|9999-12-31|USA
BLA000026275^BLA0NA|RMT^20000101_000000.|Mailing|PO  Box 54851||New Orleans|LA|70154-4851|5048424190||5048427806|Orleans|2000-01-01|9999-12-31|USA
BLA000026561^BLA0NA|P01^20060501_000000.|Physical|4608 Highway One||Raceland|LA|70394|9855372273||9855371985|Lafourche|2006-05-01|9999-12-31|USA
BLA000026561^BLA0NA|P02^20140813_000000.|Physical|106 Cypress Street||Raceland|LA|70394|9855372273||9855371985|Lafourche|2014-08-13|9999-12-31|USA
BLA000026561^BLA0NA|RMT^20000101_000000.|Mailing|PO  Box 54851||New Orleans|LA|70154-4851|5048424190||5048427806|Orleans|2000-01-01|9999-12-31|USA
BLA000026597^BLA0NA|P01^20060201_000000.|Physical|13828 Coursey Blvd||Baton Rouge|LA|70817|2257524530||2257524652|East Baton Rouge|2006-02-01|9999-12-31|USA
BLA000026597^BLA0NA|RMT^20000101_000000.|Mailing|13828 Coursey Blvd||Baton Rouge|LA|70817|2257524530||2257524652||2000-01-01|9999-12-31|USA
BLA000026624^BLA0NA|P03^20120401_000000.|Physical|19850 Old Scenic Highway|Suite 300|Zachary|LA|70791|2255702732||2255702652|East Baton Rouge|2012-04-01|9999-12-31|USA
BLA000026624^BLA0NA|RMT^20000101_000000.|Mailing|19850 Old Scenic Highway|Suite 300|Zachary|LA|70791|2255702732||2255702652|East Baton Rouge|2000-01-01|9999-12-31|USA
BLA000026691^BLA0NA|001^20130510_000000.|Physical|1855 Ames Boulevard|Suite B|Marrero|LA|70072|5043478377||5044635990|Jefferson|2013-05-10|9999-12-31|USA
BLA000026691^BLA0NA|002^20130510_000000.|Physical|11312 Jefferson Highway|Suite B|River Ridge|LA|70123|5044633002||5044635990|Jefferson|2013-05-10|9999-12-31|USA
BLA000026691^BLA0NA|003^20130301_000000.|Physical|4028 US Highway 90|Suite B|Avondale|LA|70094|5044362223||5044635990|Jefferson|2013-03-01|9999-12-31|USA
BLA000026691^BLA0NA|004^20130805_000000.|Physical|5140 Church Street||Lafitte|LA|70067|5047628950|||Jefferson|2013-08-05|9999-12-31|USA
BLA000026691^BLA0NA|P01^20130510_000000.|Physical|11312 Jefferson Highway|Suite B|River Ridge|LA|70123|5044638377||5044635990|Jefferson|2013-05-10|9999-12-31|USA
BLA000026691^BLA0NA|P02^20170412_000000.|Physical|7017 LaPalco Boulevard||Marrero|LA|70072|5043718958||5043718963|Jefferson|2017-04-12|9999-12-31|
BLA000026691^BLA0NA|P04^20130510_000000.|Physical|1855 Ames Boulevard|Suite B|Marrero|LA|70072|5043478377||5044635990|Jefferson|2013-05-10|9999-12-31|USA
BLA000026691^BLA0NA|P05^20130301_000000.|Physical|4028 US Highway 90|Suite B|Avondale|LA|70094|5044362223||5044635990|Jefferson|2013-03-01|9999-12-31|USA
BLA000026691^BLA0NA|P06^20130805_000000.|Physical|5140 Church Street||Lafitte|LA|70067|5047628950|||Jefferson|2013-08-05|9999-12-31|USA
BLA000026691^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 16576||Belfast|ME|04915|2073237336||8555287450|Waldo|2000-01-01|9999-12-31|USA
BLA000026692^BLA0NA|001^20130227_000000.|Physical|3932 Highway 90||Avondale|LA|70094-2622|5044362223||5044362224|Jefferson|2013-02-27|9999-12-31|USA
BLA000026692^BLA0NA|002^20130227_000000.|Physical|1855 Ames Boulevard|Suite B|Marrero|LA|70072-3429|5043478377||5043718963|Jefferson|2013-02-27|9999-12-31|USA
BLA000026692^BLA0NA|003^20130227_000000.|Physical|11312 Jefferson Highway||River Ridge|LA|70123|5044638377||5044633070|Jefferson|2013-02-27|9999-12-31|USA
BLA000026692^BLA0NA|004^20130805_000000.|Physical|5140 Church Street|Suite B|Lafitte|LA|70067|5047628850||5046898223|Jefferson|2013-08-05|9999-12-31|USA
BLA000026692^BLA0NA|P01^20160322_000000.|Physical|3932 Highway 90||Avondale|LA|70094-2622|5044362223||5044362224|Jefferson|2016-03-22|9999-12-31|USA
BLA000026692^BLA0NA|P02^20170410_000000.|Physical|7017 LaPalco Boulevard||Marrero|LA|70072|5043718958||5043718963|Jefferson|2017-04-10|9999-12-31|
BLA000026692^BLA0NA|P03^20130227_000000.|Physical|11312 Jefferson Highway||River Ridge|LA|70123|5044638377||5044633070|Jefferson|2013-02-27|9999-12-31|USA
BLA000026692^BLA0NA|P04^20130227_000000.|Physical|1855 Ames Boulevard|Suite B|Marrero|LA|70072-3429|5043478377||5043718963|Jefferson|2013-02-27|9999-12-31|USA
BLA000026692^BLA0NA|P07^20130805_000000.|Physical|5140 Church Street|Suite B|Lafitte|LA|70067|5047628850||5046898223|Jefferson|2013-08-05|9999-12-31|USA
BLA000026692^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 16576||Belfast|ME|04915|6174021000||8888644428|Waldo|2000-01-01|9999-12-31|USA
BLA000026910^BLA0NA|P01^20060703_000000.|Physical|7373 Perkins Rd||Baton Rouge|LA|70808-4326|2257694044||2252469105|East Baton Rouge|2006-07-03|9999-12-31|USA
BLA000026910^BLA0NA|RMT^20160101_000000.|Mailing|7373 Perkins Road||Baton Rouge|LA|70808|2252469738||2252469116|East Baton Rouge|2016-01-01|9999-12-31|USA
BLA000026911^BLA0NA|P01^20060703_000000.|Physical|7373 Perkins Rd||Baton Rouge|LA|70808-4326|2257694044||2252469105|East Baton Rouge|2006-07-03|9999-12-31|USA
BLA000026911^BLA0NA|RMT^20000101_000000.|Mailing|7373 Perkins Road||Baton Rouge|LA|70808|2252469738||2252469116|East Baton Rouge|2000-01-01|9999-12-31|
BLA000026916^BLA0NA|P01^20050201_000000.|Physical|52579 Highway 51 S||Independence|LA|70443|9858789421||9858781306|Tangipahoa|2005-02-01|9999-12-31|USA
BLA000026916^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 919313||Dallas|TX|75391|9858789421||9858781306|Dallas|2000-01-01|9999-12-31|USA
BLA000027147^BLA0NA|P01^20091101_000000.|Physical|506 Highway 14 W||Delcambre|LA|70528|3376851772||3376851771|Vermilion|2009-11-01|9999-12-31|USA
BLA000027147^BLA0NA|PRI^20090201_000000.|Physical|2309 E Main St|Ste 201|New Iberia|LA|70560|3375608400||3375608401|Iberia|2009-02-01|9999-12-31|USA
BLA000027147^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 10708||New Iberia|LA|70562|3375608400||3375608401|Iberia|2000-01-01|9999-12-31|USA
BLA000027273^BLA0NA|PRI^20060809_000000.|Physical|121 East Saint Victor||Abbeville|LA|70510|3378930810||3378930890|Vermilion|2006-08-09|9999-12-31|USA
BLA000027273^BLA0NA|RMT^20000101_000000.|Mailing|121 East Saint Victor||Abbeville|LA|70510|3378930810||3378930890||2000-01-01|9999-12-31|USA
BLA000027290^BLA0NA|P02^20060801_000000.|Physical|3921 I 49 south Service Road||Opelousas|LA|70570|3379425706||3379422644|Saint Landry|2006-08-01|9999-12-31|USA
BLA000027290^BLA0NA|RMT^20000101_000000.|Mailing|3921 I 49 S Service Rd||Opelousas|LA|70570|3379425706||3379422644||2000-01-01|9999-12-31|USA
BLA000027644^BLA0NA|P02^20090728_000000.|Physical|1980 N Highway 190||Covington|LA|70433|9858096195||9858096199|Saint Tammany|2009-07-28|9999-12-31|USA
BLA000027644^BLA0NA|RMT^20000101_000000.|Mailing|1980 N Highway 190||Covington|LA|70433|9858096195||9858096199||2000-01-01|9999-12-31|USA
BLA000027748^BLA0NA|P03^20140501_000000.|Physical|2730 Ambassador Caffery Parkway|Suite 201 B|Lafayette|LA|70506|3374069000||3378893809|Lafayette|2014-05-01|9999-12-31|USA
BLA000027748^BLA0NA|RMT^20140910_000000.|Mailing|101 Pomerol Place||Lafayette|LA|70503|3373446952||3378893809|Lafayette|2014-09-10|9999-12-31|USA
BLA000028072^BLA0NA|P01^20061106_000000.|Physical|9001 Summa Ave||Baton Rouge|LA|70809|2257615480||2257615487|East Baton Rouge|2006-11-06|9999-12-31|USA
BLA000028072^BLA0NA|P02^20150119_000000.|Physical|25455 Highway 1||Plaquemine|LA|70764|2257546839||2257546802|Iberville|2015-01-19|9999-12-31|USA
BLA000028072^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 54987||New Orleans|LA|70154|5048424190||5048427806|Orleans|2000-01-01|9999-12-31|USA
BLA000028335^BLA0NA|P01^20070101_000000.|Physical|1000 Ochsner Blvd||Covington|LA|70433|9858752828||9858752778|Saint Tammany|2007-01-01|9999-12-31|USA
BLA000028335^BLA0NA|RMT^20000101_000000.|Mailing|Po  Box 54851||New Orleans|LA|70154|5048424190||5048427806|Orleans|2000-01-01|9999-12-31|USA
BLA000028569^BLA0NA|P02^20131202_000000.|Physical|3939 Houma Blvd|Ste 216|Metairie|LA|70006|5048883292||5048883692|Jefferson|2013-12-02|9999-12-31|USA
BLA000028569^BLA0NA|RMT^20070301_000000.|Mailing|PO Box 73337||Metairie|LA|70033|5048883292||5048883692|Jefferson|2007-03-01|9999-12-31|USA
BLA000028785^BLA0NA|P03^20120611_000000.|Physical|5001 Highway 190 East Service Road|Suite A1|Covington|LA|70433|9858095290||9858095295|Saint Tammany|2012-06-11|9999-12-31|USA
BLA000028785^BLA0NA|RMT^20130319_000000.|Mailing|5001 Highway 190 East Service Road||Covington|LA|70433|9858095290||9858095295|Saint Tammany|2013-03-19|9999-12-31|USA
BLA000028892^BLA0NA|P02^20140909_000000.|Mailing|3800 Houma Boulevard|Suite 305|Metairie|LA|70006|5048729679||5048729680|Jefferson|2014-09-09|9999-12-31|USA
BLA000029015^BLA0NA|P04^20140203_000000.|Physical|1401 Jefferson Hwy||New Orleans|LA|70121|5048424747||5048421242|Jefferson|2014-02-03|9999-12-31|USA
BLA000029015^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 54851||New Orleans|LA|70154-4851|5048424190||5048427806|Orleans|2000-01-01|9999-12-31|USA
BLA000029598^BLA0NA|P01^20070801_000000.|Physical|3017 Harvard Ave|Ste 102|Metairie|LA|70006|5048857018||5048852904|Jefferson|2007-08-01|9999-12-31|USA
BLA000029598^BLA0NA|RMT^20070601_000000.|Mailing|3017 Harvard Ave|Ste 102|Metairie|LA|70006|5043384042||5048852904|Jefferson|2007-06-01|9999-12-31|USA
BLA000029603^BLA0NA|P01^20080601_000000.|Physical|3700 Saint Charles Avenue|Fourth Floor|New Orleans|LA|70115|5048977007||5048977789|Orleans|2008-06-01|9999-12-31|
BLA000029603^BLA0NA|P03^20080601_000000.|Physical|3434 Prytania Street|Suite 110|New Orleans|LA|70115-3532|5048977007||5048977789|Orleans|2008-06-01|9999-12-31|USA
BLA000029603^BLA0NA|RMT^20000101_000000.|Mailing|Po Box 91968||Dallas|TX|75391|5043275867||5048915867|Dallas|2000-01-01|9999-12-31|USA
BLA000029809^BLA0NA|P01^20150801_000000.|Physical|2000 Canal Street||New Orleans|LA|70112|5047025700||5047024396|Orleans|2015-08-01|9999-12-31|USA
BLA000029809^BLA0NA|P03^20070701_000000.|Physical|200 W. Esplanade Avenue|Suite 412|Kenner|LA|70065|5044712750||5044712763|Jefferson|2007-07-01|9999-12-31|USA
BLA000029809^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 919100||Dallas|TX|75391|5048969745||||2000-01-01|9999-12-31|USA
BLA000029911^BLA0NA|P03^20101210_000000.|Physical|3848 Veterans Boulevard||Metairie|LA|70002|5048852505||5048852510|Jefferson|2010-12-10|9999-12-31|USA
BLA000029911^BLA0NA|RMT^20000101_000000.|Mailing|Po Box 54576||New Orleans|LA|70154|9856398811||9852594836|Orleans|2000-01-01|9999-12-31|USA
BLA000030013^BLA0NA|P01^20070801_000000.|Physical|1000 Ochsner Boulevard||Covington|LA|70433|9858752828||9858752882|Saint Tammany|2007-08-01|9999-12-31|USA
BLA000030013^BLA0NA|RMT^20000101_000000.|Mailing|PO  Box 54851||New Orleans|LA|70154|5048424190||5048427806|Orleans|2000-01-01|9999-12-31|USA
BLA000030177^BLA0NA|P01^20160101_000000.|Physical|1990 Industrial Boulevard||Houma|LA|70363-7055|9858689300||9858510053|Terrebonne|2016-01-01|9999-12-31|USA
BLA000030177^BLA0NA|PRI^20070629_000000.|Physical|1990 Industrial Boulevard||Houma|LA|70363|9858689300||9858510053|Terrebonne|2007-06-29|9999-12-31|USA
BLA000030177^BLA0NA|RMT^20000101_000000.|Mailing|1990 Industrial Blvd||Houma|LA|70363-7055|9858689300||9858510053|Terrebonne|2000-01-01|9999-12-31|USA
BLA000030211^BLA0NA|P05^20080827_000000.|Physical|609 Worthey Street||Gonzales|LA|70737|2256476533||2256447533|Ascension|2008-08-27|9999-12-31|USA
BLA000030211^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 20497||Belfast|ME|04915|2256476533||2256447533|Waldo|2000-01-01|9999-12-31|USA
BLA000030426^BLA0NA|P02^20070915_000000.|Physical|2005 Veterans Memorial Blvd||Metairie|LA|70002|5048369820||5048369834|Jefferson|2007-09-15|9999-12-31|USA
BLA000030426^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 54851||New Orleans|LA|70154-4851|5048424190||5048427806|Orleans|2000-01-01|9999-12-31|USA
BLA000030494^BLA0NA|P01^20071001_000000.|Physical|901 West Gloria Switch Road||Lafayette|LA|70507|3378860023||3378860067|Lafayette|2007-10-01|9999-12-31|USA
BLA000030494^BLA0NA|RMT^20000101_000000.|Mailing|901 W Gloria Switch Rd||Lafayette|LA|70507-2309|3378860023||3378860067|Lafayette|2000-01-01|9999-12-31|USA
BLA000030540^BLA0NA|P03^20110117_000000.|Physical|2645 O'Neal Lane||Baton Rouge|LA|70816|2257510234||2257560306|East Baton Rouge|2011-01-17|9999-12-31|USA
BLA000030540^BLA0NA|P04^20130101_000000.|Physical|8490 Picardy Avenue|Suite 600D|Baton Rouge|LA|70809|2258191175||2258191106|East Baton Rouge|2013-01-01|9999-12-31|USA
BLA000030540^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 4869|Dept Number 235|Houston|TX|77210|2258191140||2252371683|Harris|2000-01-01|9999-12-31|USA
BLA000030584^BLA0NA|P03^20110706_000000.|Physical|1150 Robert Blvd|Ste 100|Slidell|LA|70458|9856461122||9856461315|Saint Tammany|2011-07-06|9999-12-31|USA
BLA000030584^BLA0NA|RMT^20000101_000000.|Mailing|1150 Robert Boulevard|Ste 100|Slidell|LA|70458-2005|9856612019||8883797784|Saint Tammany|2000-01-01|9999-12-31|USA
BLA000030785^BLA0NA|P02^20090520_000000.|Physical|101 W. Robert E. Lee Boulevard|Suite 201|New Orleans|LA|70124|5048469646||5048469647|Orleans|2009-05-20|9999-12-31|USA
BLA000030785^BLA0NA|RMT^20000101_000000.|Mailing|PO  Box 54851||New Orleans|LA|70154|5048424190||5048427806||2000-01-01|9999-12-31|USA
BLA000031258^BLA0NA|PRI^20080101_000000.|Physical|1409 Church Street||Jeanerette|LA|70544|3372766018||3372769507|Iberia|2008-01-01|9999-12-31|USA
BLA000031258^BLA0NA|RMT^20000101_000000.|Mailing|1409 Church Street|PO Box 910|Jeanerette|LA|70544|3372766018||3372769507|Iberia|2000-01-01|9999-12-31|USA
BLA000031399^BLA0NA|P01^20071025_000000.|Physical|1270 Attakapas Drive|Suite 502|Opelousas|LA|70570|3379429977||3379428006|Saint Landry|2007-10-25|9999-12-31|USA
BLA000031399^BLA0NA|RMT^20000101_000000.|Mailing|1270 Attakapas Drive|Suite 502|Opelousas|LA|70570|3379429977||3379428006||2000-01-01|9999-12-31|USA
BLA000031412^BLA0NA|P02^20160101_000000.|Physical|519 E. Prudhomme Street||Opelousas|LA|70570|3376783755||3376783757|Saint Landry|2016-01-01|9999-12-31|USA
BLA000031412^BLA0NA|RMT^20000101_000000.|Mailing|P. O. Box 8||Opelousas|LA|70571|3376783755||3376783757|Saint Landry|2000-01-01|9999-12-31|USA
BLA000031663^BLA0NA|P01^20080804_000000.|Physical|376 Main St||Cankton|LA|70584|3376684141||3376684386|Saint Landry|2008-08-04|9999-12-31|USA
BLA000031663^BLA0NA|P02^20160118_000000.|Physical|711 South Broadway||Church Point|LA|70525|3376840127||3376840078|Acadia|2016-01-18|9999-12-31|USA
BLA000031663^BLA0NA|RMT^20000101_000000.|Mailing|376 Main St||Sunset|LA|70584|3376684141||3376684386|Saint Landry|2000-01-01|9999-12-31|USA
BLA000032269^BLA0NA|P04^20120620_000000.|Physical|2647 S St. Elizabeth Boulevard||Gonzales|LA|70737|2256478511||2256445213|Ascension|2012-06-20|9999-12-31|USA
BLA000032269^BLA0NA|RMT^20000101_000000.|Mailing|P.O. Box 677957||Dallas|TX|75267-7957|2257655727||2257654278|Dallas|2000-01-01|9999-12-31|USA
BLA000032374^BLA0NA|P02^20080428_000000.|Physical|2390 W Congress Street||Lafayette|LA|70503|3372616000||3372616153|Lafayette|2008-04-28|9999-12-31|USA
BLA000032374^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 919237||Dallas|TX|75391|8779881890||3379883059||2000-01-01|9999-12-31|USA
BLA000032378^BLA0NA|P01^20080428_000000.|Physical|2390 W Congress St||Lafayette|LA|70506|3372616244||3372616248|Lafayette|2008-04-28|9999-12-31|USA
BLA000032378^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 919237||Dallas|TX|75391|8779881890||3379883059||2000-01-01|9999-12-31|USA
BLA000032396^BLA0NA|P01^20080428_000000.|Physical|2390 W Congress St||Lafayette|LA|70506-4205|3372616381||3372616153|Lafayette|2008-04-28|9999-12-31|USA
BLA000032396^BLA0NA|P02^20070411_000000.|Physical|1214 Collidge Avenue||Lafayette|LA|70505|3372897380||3372897381|Lafayette|2007-04-11|9999-12-31|
BLA000032396^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 919237||Dallas|TX|75391|8779881890||3379883059||2000-01-01|9999-12-31|USA
BLA000032400^BLA0NA|P02^20110629_000000.|Physical|2390 W Congress Street||Lafayette|LA|70503|3372616690||3372616662|Lafayette|2011-06-29|9999-12-31|USA
BLA000032400^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 919237||Dallas|TX|75391|8779881890||3379883059||2000-01-01|9999-12-31|USA
BLA000032467^BLA0NA|P01^20080428_000000.|Physical|2390 W Congress Street||Lafayette|LA|70503|3372616654||3372616661|Lafayette|2008-04-28|9999-12-31|USA
BLA000032467^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 919237||Dallas|TX|75391|8779881890||3379883059||2000-01-01|9999-12-31|USA
BLA000032472^BLA0NA|P01^20080428_000000.|Physical|2390 W Congress Street||Lafayette|LA|70506|3372616000||3372616153|Lafayette|2008-04-28|9999-12-31|USA
BLA000032472^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 919237||Dallas|TX|75391|8779881890||3379883059||2000-01-01|9999-12-31|USA
BLA000032481^BLA0NA|P02^20080428_000000.|Physical|2390 W Congress Street||Lafayette|LA|70506|3372616000||3372616153|Lafayette|2008-04-28|9999-12-31|USA
BLA000032481^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 919237||Dallas|TX|75391|8779881890||3379883059||2000-01-01|9999-12-31|USA
BLA000032568^BLA0NA|P01^20160422_000000.|Physical|5131 O'Donovan Dr|Ste 500|Baton Rouge|LA|70808|2253740120||2253740121|East Baton Rouge|2016-04-22|9999-12-31|USA
BLA000032568^BLA0NA|RMT^20000101_000000.|Mailing|PO Box 919237||Dallas|TX|75391|8779881890||3379883059||2000-01-01|9999-12-31|USA
BLA000033095^BLA0NA|PRI^20080501_000000.|Physical|1151 Marguerite Street|Suite 600|Morgan City|LA|70380|9853843160||9853843163|Saint Mary|2008-05-01|9999-12-31|USA
BLA000033095^BLA0NA|RMT^20000101_000000.|Mailing|1151 Marguerite Street|Suite 600|Morgan City|LA|70380|9853843160||9853843163||2000-01-01|9999-12-31|USA
BLA000033709^BLA0NA|P01^20080701_000000.|Physical|1111 Medical Center Blvd|Suite N 408|Marrero|LA|70072|5043492908||5043780019|Jefferson|2008-07-01|9999-12-31|USA
BLA000033709^BLA0NA|RMT^20100722_000000.|Mailing|1111 Medical Center Blvd|Suite N 408|Marrero|LA|70072-3151|5043492908||5043780019|Jefferson|2010-07-22|9999-12-31|
BLA000033722^BLA0NA|P02^20080729_000000.|Physical|3921 I 49 S Service Rd||Opelousas|LA|70570|3379425706||3379422644|Saint Landry|2008-07-29|9999-12-31|USA
BLA000033722^BLA0NA|RMT^20000101_000000.|Mailing|3921 I 49 S Service Rd||Opelousas|LA|70570|3379425706||3379422644||2000-01-01|9999-12-31|USA
BLA000033778^BLA0NA|P01^20080701_000000.|Physical|310a Youngsville Hwy||Lafayette|LA|70508-4524|3378373615||3378398097|Lafayette|2008-07-01|9999-12-31|USA
BLA000033778^BLA0NA|RMT^20000101_000000.|Mailing|310a Youngsville Hwy||Lafayette|LA|70508|3378373615||3378398097|Lafayette|2000-01-01|9999-12-31|USA
BLA000033779^BLA0NA|P01^20080701_000000.|Physical|310a Youngsville Hwy||Lafayette|LA|70508|3378373615||3378398097|Lafayette|2008-07-01|9999-12-31|USA
BLA000033779^BLA0NA|RMT^20000101_000000.|Mailing|310a Youngsville Hwy||Lafayette|LA|70508|3378373615||3378398097||2000-01-01|9999-12-31|USA
BLA000034130^BLA0NA|P02^20160708_000000.|Physical|5646 Read Boulevard|Suite 200|New Orleans|LA|70127|5042461452||5043094292|Orleans|2016-07-08|9999-12-31|USA
BLA000034130^BLA0NA|RMT^20000101_000000.|Mailing|Po Box 62970||New Orleans|LA|70162|5048978315||5048919893||2000-01-01|9999-12-31|USA
BLA000034249^BLA0NA|P02^20080926_000000.|Physical|2335 Church Street|Suite E|Zachary|LA|70791-2700|2256543607||2256582262|East Baton Rouge|2008-09-26|9999-12-31|USA
BLA000034249^BLA0NA|RMT^20000101_000000.|Mailing|2335 Church Street|Suite E|Zachary|LA|70791|2256543607||2256582262|East Baton Rouge|2000-01-01|9999-12-31|USA
